delayed,purchase_hour,purchase_weekday,purchase_month,approval_lag_hours,price,freight_value,num_items,customer_state,seller_state
0,22,2,6,0.2780555555555555,59.99,15.18,1,RJ,SP
0,23,3,4,23.875,219.0,29.57,1,MG,MG
0,19,0,2,21.688333333333333,359.0,17.26,1,PR,SP
0,13,1,7,0.2111111111111111,29.9,13.37,1,SP,SP
0,21,6,7,0.1686111111111111,63.0,64.02,1,GO,MG
0,13,3,5,0.135,16.99,20.8,1,RS,MG
0,11,5,3,0.0,179.0,15.42,1,PR,SP
0,20,5,12,61.79444444444445,79.98,17.44,2,SP,SP
1,13,6,3,38.77,178.99,19.13,1,RS,SP
0,14,3,11,20.031388888888888,150.0,26.16,2,SP,SP
0,21,1,2,0.8530555555555556,54.9,11.88,1,SP,SP
0,17,5,11,47.998333333333335,119.9,17.09,1,RS,SP
0,14,5,4,75.64138888888888,129.9,15.79,1,DF,SP
0,14,2,3,0.2455555555555555,213.9,14.08,1,MG,MG
1,12,0,3,15.038055555555555,289.0,41.12,1,RS,RN
0,20,2,8,31.037777777777777,28.0,8.36,1,SP,SP
0,19,1,7,0.1802777777777778,189.9,13.63,1,SP,SP
0,19,4,8,0.19,13.9,7.39,1,SP,SP
0,15,0,3,12.343333333333334,83.49,7.93,1,SP,SP
0,0,2,10,0.3258333333333333,1989.0,94.09,1,PB,SP
0,3,3,4,0.6863888888888889,849.99,28.49,1,AL,BA
0,19,1,6,31.47888888888889,179.99,27.34,1,MG,SP
0,22,2,3,9.485,25.9,13.71,1,SP,SP
0,21,2,8,0.1802777777777778,59.8,14.94,2,SP,SP
0,15,5,3,60.723333333333336,45.93,7.87,1,RJ,RJ
0,21,2,3,0.2744444444444444,134.9,18.82,1,MG,SP
0,22,4,2,0.2413888888888888,70.0,16.93,1,MG,PR
0,13,4,11,47.90777777777778,59.0,25.69,1,DF,SC
0,23,6,2,1.0141666666666669,24.99,11.85,1,SP,SP
0,22,2,1,0.1341666666666666,86.8,17.05,1,MG,PR
0,0,2,7,0.1380555555555555,99.0,16.32,1,SP,SP
0,14,4,3,0.3147222222222222,49.0,7.78,1,SP,SP
0,17,6,5,0.2011111111111111,99.9,17.95,1,RJ,SP
0,13,0,8,0.1561111111111111,340.0,42.92,2,DF,BA
0,15,4,5,27.247777777777777,446.97,36.54,2,RJ,RS
0,22,0,10,28.450277777777774,51.9,16.12,1,MG,SP
0,12,0,8,0.1613888888888889,197.9,36.74,1,SP,SC
0,16,4,4,0.9711111111111111,178.98,13.69,1,SP,SP
0,14,4,6,0.2983333333333333,139.99,23.3,1,PI,SP
1,9,1,9,24.4475,35.99,14.08,1,SP,PR
0,11,4,5,1.262222222222222,65.0,12.89,1,SP,SP
0,19,5,7,58.6975,17.0,7.39,1,SP,SP
0,17,6,6,0.1819444444444444,78.0,30.2,2,RS,SP
0,20,1,7,0.2022222222222222,289.0,21.21,1,RJ,MG
0,19,3,3,0.1919444444444444,53.99,7.78,1,SP,SP
0,17,5,2,0.1425,222.0,13.05,1,SP,SP
0,4,4,5,23.896944444444443,119.9,13.18,1,SP,SP
0,12,4,1,0.3169444444444444,78.0,12.05,1,SP,SP
0,16,2,4,33.52916666666667,106.0,37.59,2,MG,SP
0,16,2,6,0.5922222222222222,49.99,16.6,1,RJ,SP
1,16,6,5,0.2427777777777778,79.99,10.36,1,BA,SP
0,19,2,8,1.4272222222222222,45.9,7.78,1,SP,SP
0,10,0,7,0.2258333333333333,36.0,9.34,1,SP,SP
0,21,4,11,78.69527777777778,68.0,13.5,1,SP,SP
0,11,3,3,0.7044444444444444,122.99,15.61,1,RS,SP
0,20,4,2,6.578888888888889,29.99,8.11,1,SP,SP
0,21,2,7,29.858888888888888,69.0,16.67,1,SC,SP
0,21,4,4,0.2211111111111111,184.22,20.26,1,SP,SC
0,10,5,8,0.2925,398.0,79.32,2,RJ,BA
0,18,0,11,0.5355555555555556,37.79,14.1,1,PR,SP
0,20,6,12,0.2436111111111111,149.87,16.81,1,SP,MG
0,17,3,11,1.16,39.9,17.6,1,MG,SP
1,20,0,3,30.886111111111113,325.0,17.15,1,GO,SP
0,20,3,11,0.2127777777777778,159.99,15.88,1,SP,RJ
0,22,5,3,0.1769444444444444,89.99,15.39,1,SP,PR
0,20,0,8,0.28,71.6,11.52,1,SP,SP
0,9,2,1,40.85777777777778,249.9,35.55,1,AL,SP
0,21,1,3,0.8558333333333333,45.0,16.32,1,RJ,SP
0,12,5,5,23.858333333333334,369.9,21.56,1,ES,RJ
0,10,0,8,0.2575,59.9,18.04,1,MG,MG
0,10,0,4,1.8519444444444444,34.0,18.23,1,DF,SP
0,0,5,2,0.77,139.0,25.42,1,RJ,GO
0,12,3,5,24.099444444444444,49.99,8.64,1,SP,SP
0,16,6,5,36.20444444444445,159.98,27.84,2,SP,SP
0,19,6,4,46.221944444444446,119.9,15.85,1,SC,SC
0,14,1,7,50.315555555555555,117.6,18.92,1,MG,SP
0,11,0,4,0.2152777777777778,24.9,13.47,1,SP,PR
0,11,0,5,0.3797222222222222,230.0,61.37,1,MG,SP
0,14,2,4,0.4155555555555555,89.9,8.98,1,SP,SP
0,1,3,8,0.2519444444444444,102.9,8.88,1,SP,SP
0,18,6,5,33.05083333333334,39.99,22.93,1,MG,SP
0,17,1,6,0.5197222222222222,195.9,8.63,1,SP,SP
0,11,3,8,0.1936111111111111,149.99,25.8,1,ES,SP
0,0,4,11,0.5888888888888889,359.9,69.39,1,SP,SP
0,10,0,10,0.2405555555555555,19.94,15.1,1,MG,SP
0,10,0,1,3.711944444444444,24.9,15.79,1,RJ,PR
0,14,4,3,0.2652777777777778,79.0,17.8,1,PR,SP
0,11,3,5,0.5044444444444445,39.99,15.23,1,MG,SP
0,20,5,7,0.1522222222222222,39.9,8.72,1,SP,SP
0,11,3,7,2.0275,20.0,18.24,1,RJ,SP
0,22,3,7,0.3075,55.0,37.3,1,PE,SP
0,13,4,7,0.6211111111111111,119.8,33.22,2,RJ,SP
0,7,1,9,0.165,87.8,33.2,2,DF,SP
0,10,1,6,16.72972222222222,149.97,18.88,1,RS,RS
0,15,1,2,0.3019444444444444,99.0,14.44,1,SP,MG
0,15,6,11,0.1833333333333333,79.9,13.58,1,SP,SP
0,17,2,12,0.1447222222222222,119.9,18.09,1,RS,SP
0,17,1,9,10.095277777777778,1004.99,29.35,1,MG,SP
0,19,3,5,24.019166666666667,249.0,34.0,1,SP,PR
0,9,0,4,1.9247222222222224,152.79000000000002,40.66,2,RJ,PR
0,21,0,2,10.286111111111111,89.9,16.35,1,SP,SP
0,17,5,4,0.1863888888888888,51.9,16.06,1,SP,RS
0,17,4,12,0.1075,150.0,12.55,1,SP,SP
0,17,1,6,9.732222222222225,40.95,45.69,3,RJ,SP
0,23,6,12,0.1341666666666666,27.0,16.11,1,MG,SP
0,12,0,4,16.960277777777776,53.9,16.07,1,RJ,SP
0,21,5,8,0.1483333333333333,26.7,15.11,1,RJ,MG
0,15,5,8,0.1652777777777777,150.0,22.87,1,SP,SP
0,10,4,6,15.988611111111112,358.34,39.1,2,SP,SP
0,10,1,8,0.2258333333333333,51.9,16.12,1,SC,SP
0,15,1,9,0.2244444444444444,79.0,25.58,1,SE,PR
0,6,2,6,0.3983333333333333,32.0,7.96,1,SP,SP
0,12,6,4,0.4119444444444444,88.0,21.1,2,SP,SP
1,19,4,11,3.1141666666666667,190.83,16.09,1,RJ,SP
0,8,1,8,0.24,84.9,10.01,1,RN,RN
0,8,1,3,17.85361111111111,47.65,7.71,1,SP,SP
0,18,5,7,0.2544444444444444,99.99,88.21,1,AL,MG
0,2,3,6,1.0027777777777778,65.0,15.2,1,RS,SC
0,11,3,8,39.26583333333333,189.8,12.83,1,SP,SP
0,19,4,4,0.1983333333333333,79.9,19.53,1,RJ,SP
1,16,1,4,0.2122222222222222,18.99,10.96,1,SP,SP
0,10,2,7,0.1983333333333333,64.0,18.25,1,SP,MG
1,12,6,3,1.601388888888889,95.0,18.25,1,RJ,MG
0,9,3,2,0.2255555555555555,84.9,28.99,1,PE,SP
0,17,1,1,0.3541666666666667,210.0,46.31,1,BA,SP
0,4,1,4,0.1033333333333333,190.0,19.21,1,SP,RJ
0,19,1,2,31.72305555555555,29.9,14.52,1,SP,MG
0,21,4,3,0.2602777777777778,147.9,13.48,1,SP,SP
0,10,5,6,125.95194444444444,46.0,22.25,1,BA,SP
0,8,2,3,0.9255555555555556,239.8,31.44,2,SP,RJ
0,17,3,7,0.195,90.0,16.39,1,MG,SP
0,9,1,7,0.6616666666666666,55.0,7.65,1,SP,SP
0,17,6,1,0.1369444444444444,278.0,34.82,2,MG,RS
0,9,3,10,23.985,49.0,15.1,1,MG,SP
0,9,0,2,0.1980555555555555,69.9,25.77,1,ES,PR
1,20,1,2,0.2019444444444444,150.0,15.8,1,SC,SP
0,0,6,6,0.2444444444444444,89.99,12.13,1,SP,SP
0,1,4,5,0.2044444444444444,114.9,18.05,1,SC,SP
0,16,3,1,36.03805555555556,72.9,17.76,1,PR,SP
0,21,6,7,30.726388888888888,19.0,19.04,1,PE,SP
0,21,1,3,0.1555555555555555,126.65,7.75,1,SP,MG
0,10,4,6,0.3925,269.98,47.5,2,SP,PR
0,23,5,4,0.2080555555555555,219.8,46.7,2,RJ,SP
0,10,5,4,0.1697222222222222,70.0,18.37,1,ES,SP
0,17,1,4,9.9425,158.0,13.55,1,SP,SP
0,7,5,11,0.2005555555555555,177.99,17.01,1,SP,SC
0,12,2,11,1.2225,146.99,20.52,1,DF,SP
0,15,4,3,0.24,420.0,37.08,4,RJ,RJ
0,19,3,7,0.2697222222222222,125.8,50.56,2,RJ,MG
0,22,3,10,29.586944444444445,7.0,15.1,1,MG,SP
0,23,3,7,24.044722222222223,45.9,16.11,1,MG,SP
0,21,6,4,0.315,29.9,13.47,1,SP,PR
1,17,1,12,0.2077777777777777,89.99,15.38,1,PR,SP
0,15,0,11,0.1783333333333333,89.9,16.88,1,DF,SP
0,14,3,2,0.2288888888888889,120.0,14.6,1,RJ,SP
0,15,5,4,75.90666666666667,14.49,12.79,1,SP,SP
0,22,4,8,0.2886111111111111,97.78,17.0,2,SP,SP
0,16,1,6,16.084722222222222,224.0,16.67,1,RJ,SP
0,10,4,4,0.2180555555555555,11.0,7.87,1,SP,SP
0,20,4,7,0.1661111111111111,25.99,11.85,1,SP,SP
0,12,2,10,0.3388888888888889,17.99,16.11,1,SC,SP
0,7,5,9,0.2122222222222222,28.9,15.1,1,SP,MG
0,11,0,4,0.3830555555555555,79.9,14.36,1,SP,MG
0,19,3,7,0.6194444444444445,240.0,13.98,1,SP,SP
0,17,3,9,0.2788888888888889,64.99,15.89,1,BA,SP
0,3,1,5,47.37833333333333,71.8,14.78,2,SP,SP
0,10,4,2,0.2288888888888889,399.0,14.29,1,SP,SP
0,15,0,2,0.2277777777777777,149.0,12.54,1,SP,SP
0,14,3,4,0.3577777777777777,230.0,19.49,1,RS,SP
0,6,2,7,20.03638888888889,29.0,7.46,1,SP,SP
0,10,5,8,65.78722222222223,77.94,27.09,1,PE,SP
0,21,6,8,0.1572222222222222,139.19,16.07,1,SP,RJ
0,14,5,6,0.2722222222222222,244.0,28.99,1,RR,SP
0,22,1,7,19.04388888888889,64.9,7.78,1,SP,SP
0,20,3,12,5.811111111111111,129.99,57.58,1,RJ,SP
0,16,1,6,33.965555555555554,20.0,15.79,1,SP,RS
0,14,3,1,0.2405555555555555,8.43,7.94,1,RJ,RJ
0,10,6,3,0.4286111111111111,120.0,13.75,1,SP,SP
0,21,0,10,0.28,105.0,28.11,1,RJ,RS
0,12,2,10,0.1675,75.0,7.78,1,SP,SP
0,19,2,5,0.3513888888888888,29.0,7.87,1,SP,SP
0,16,1,5,35.83416666666667,67.0,30.2,2,RS,SP
0,16,0,4,27.065,44.9,12.79,1,SP,SP
0,20,1,2,0.205,74.99,13.1,1,SP,SP
1,9,0,3,0.3302777777777778,539.9,21.66,1,MG,SP
0,23,0,12,2.2291666666666665,498.0,31.86,1,SP,SP
0,11,4,2,24.080277777777777,119.0,21.28,1,SP,BA
0,19,1,1,0.2133333333333333,159.99,21.61,1,SP,MG
0,13,1,6,13.366666666666667,45.5,18.23,1,RS,SP
0,15,0,6,0.1683333333333333,49.9,8.72,1,SP,SP
0,15,2,8,0.1588888888888888,25.9,8.72,1,SP,SP
0,16,5,7,23.988055555555555,1460.0,96.67,1,SP,PR
0,17,5,5,23.934722222222224,97.0,12.75,1,SP,SP
0,14,2,7,38.68333333333333,29.0,12.86,1,SP,SP
0,21,1,8,2.0075,200.0,26.24,1,GO,SP
1,12,4,11,2.238888888888889,233.8,33.16,2,MS,SP
0,17,6,3,0.0,239.8,32.1,2,SC,SP
0,5,4,7,0.1908333333333333,69.9,19.4,1,PE,SP
0,11,2,5,15.581111111111111,29.99,12.76,1,MG,SP
0,2,6,6,0.1691666666666666,29.9,12.87,1,SP,SP
0,13,1,5,23.955277777777777,179.0,19.94,1,SP,GO
0,12,1,8,0.2433333333333333,38.0,18.37,1,PR,SP
0,0,2,5,34.437777777777775,889.2,39.76,1,RJ,SP
0,16,4,10,10.96111111111111,146.99,16.66,1,SP,SP
0,12,4,7,0.6269444444444444,25.9,18.28,1,DF,SP
0,16,3,2,26.508333333333333,295.0,44.48,1,MG,PI
0,21,6,4,38.96305555555555,299.0,72.14,1,RJ,SP
0,20,5,7,0.2027777777777777,26.0,17.92,1,BA,SP
0,23,4,10,0.2005555555555555,196.99,56.66,1,PR,SP
0,9,4,2,0.2266666666666666,219.99,26.38,1,RS,SP
0,13,4,1,0.5013888888888889,129.0,21.56,1,SP,SP
0,11,1,7,41.25277777777778,259.9,38.41,1,PB,SP
0,10,2,5,0.3183333333333333,240.0,46.76,2,SC,SP
0,8,4,2,0.8916666666666667,69.9,9.34,1,SP,SP
0,0,1,6,0.2244444444444444,17.99,15.1,1,MG,SP
0,13,0,7,36.61888888888889,241.1,22.7,1,SP,SP
0,21,6,8,0.2294444444444444,158.4,26.73,1,RS,RS
0,14,5,8,0.1638888888888889,40.9,15.39,1,SP,PR
1,18,1,5,0.3677777777777777,209.0,47.9,1,PA,SP
0,15,0,5,24.10972222222222,109.6,60.4,4,RJ,SP
0,11,0,6,0.2636111111111111,118.7,15.93,1,SP,SP
0,8,2,5,0.5011111111111111,49.99,18.23,1,RS,SP
0,10,3,5,11.735,12.3,12.79,1,SP,SP
0,19,1,5,0.2502777777777777,53.2,12.81,1,SP,SP
0,14,1,8,0.1725,45.0,12.98,1,SP,SP
0,8,0,5,18.99361111111111,112.0,36.54,2,RS,SP
0,17,2,8,0.2191666666666666,69.9,21.13,1,SP,SP
0,8,2,8,0.2052777777777777,74.8,23.67,1,RJ,PR
0,18,4,9,7.883611111111111,39.9,16.79,1,PR,MG
0,16,2,2,0.2063888888888889,59.99,15.18,1,MG,SP
0,21,3,6,0.3130555555555555,149.9,24.91,1,SP,SP
0,17,2,5,0.6258333333333334,87.97,23.2,1,RS,SC
0,18,3,8,0.2161111111111111,54.99,14.7,1,SP,SP
1,8,4,5,91.48361111111112,208.0,10.37,1,SP,SP
0,17,2,7,13.093333333333334,48.0,11.85,1,SP,SP
0,19,3,8,0.1783333333333333,49.9,11.37,1,SP,SP
0,18,6,7,0.1519444444444444,139.9,21.47,1,SP,MG
0,22,4,1,0.7033333333333334,79.0,16.18,1,SP,SP
0,20,0,3,7.439444444444445,85.0,29.79,1,MA,RS
0,3,3,4,13.825833333333334,160.0,22.83,1,BA,MG
0,15,3,3,0.3613888888888888,48.32,11.15,1,SP,SP
1,14,1,4,3.4825,43.0,22.06,1,BA,SP
0,22,1,3,0.2872222222222222,152.0,23.64,1,MG,SP
0,12,5,7,0.2283333333333333,36.4,8.42,1,SP,SP
0,17,0,12,16.2075,48.9,9.74,1,SP,SP
0,14,3,8,0.5952777777777778,55.0,13.05,1,SP,SP
0,22,3,11,0.3583333333333333,173.9,12.72,1,SP,SP
1,12,2,4,0.2933333333333333,99.8,85.52,2,CE,SP
0,14,2,8,36.778333333333336,106.6,44.55,1,MG,SP
0,9,5,10,0.2361111111111111,79.0,7.81,1,SP,SP
0,12,0,7,0.2130555555555555,34.99,19.44,1,RJ,SP
0,19,0,5,30.87361111111111,119.9,15.72,1,SP,RJ
1,21,0,4,23.995,1190.0,178.11,1,CE,SP
0,12,4,2,2.1977777777777776,699.0,91.32,1,MG,PR
0,8,1,7,0.8744444444444445,90.0,23.43,1,SP,RJ
0,10,5,8,0.4297222222222222,244.0,10.46,1,SP,SP
1,15,6,5,0.4477777777777778,50.0,19.32,1,RJ,SP
0,2,3,2,0.6883333333333334,30.0,8.72,1,SP,SP
0,13,4,11,0.3283333333333333,58.9,14.13,1,SP,SP
0,2,4,3,0.1705555555555555,159.0,13.55,1,SP,SP
0,16,2,8,0.2925,89.0,8.37,1,SP,SP
0,2,3,1,11.467777777777778,114.9,33.25,1,PE,SP
0,15,1,3,0.0,74.9,13.1,1,SP,SP
0,19,3,8,0.2077777777777777,39.99,18.38,1,MG,SP
0,16,4,12,0.3488888888888889,39.99,16.79,1,MG,PR
0,9,2,4,18.9325,199.99,23.98,1,RS,SP
0,16,2,6,0.4325,39.0,13.85,1,SP,SP
0,12,3,7,0.4091666666666667,45.2,26.97,1,SP,SP
0,13,1,4,0.1680555555555555,52.0,18.64,1,RJ,MG
0,11,2,8,17.515833333333333,169.9,28.69,2,SC,SP
1,17,4,2,0.2738888888888889,69.0,21.17,1,BA,SP
0,10,5,4,0.1369444444444444,39.99,11.15,1,SP,SP
0,19,2,3,0.3563888888888888,29.99,18.23,1,MS,SP
0,12,1,7,0.1305555555555555,45.8,23.7,2,SP,SP
0,18,0,1,0.1488888888888888,93.0,13.21,1,SP,SP
0,10,5,4,2.6783333333333332,24.99,15.23,1,RJ,SP
0,17,6,4,0.1872222222222222,21.99,16.05,1,RS,SP
0,12,0,7,0.2655555555555555,99.9,25.25,1,RN,SP
0,15,5,8,0.1947222222222222,249.0,16.49,1,MG,SP
0,20,2,9,0.2397222222222222,74.8,17.77,1,MG,SP
0,15,5,6,0.3230555555555555,113.3,23.59,1,ES,SP
0,12,6,7,46.85527777777778,144.9,19.11,1,RJ,SP
0,18,2,1,0.4261111111111111,107.0,12.25,1,SP,SP
0,18,3,5,0.2655555555555555,29.3,13.71,1,SP,SP
0,9,2,5,0.5838888888888889,89.9,12.13,1,SP,SP
0,13,2,4,0.3938888888888889,110.32,15.65,1,RS,SP
0,10,3,6,0.3133333333333333,30.99,18.32,1,SC,SP
0,11,0,9,0.3730555555555555,98.0,29.09,1,CE,SP
0,19,5,7,0.17,89.77,62.88,1,PE,SC
0,16,1,5,0.5638888888888889,39.99,20.4,1,PA,SP
0,19,5,9,0.3088888888888889,45.95,15.1,1,RJ,SP
1,11,0,3,0.2011111111111111,9.8,15.23,1,SP,RJ
0,15,4,3,0.2097222222222222,29.99,18.23,1,RS,SP
0,15,6,9,36.6075,55.0,7.78,1,SP,SP
0,9,3,6,0.365,39.49,15.38,1,MG,SP
0,5,6,1,0.2586111111111111,117.3,21.66,1,DF,SP
0,13,3,4,0.4163888888888888,21.0,8.82,1,SP,SP
0,12,0,11,0.5013888888888889,120.0,53.44,1,SP,MG
0,11,6,4,0.1977777777777777,49.0,8.82,1,SP,SP
0,23,0,11,0.2613888888888889,144.99,19.25,1,BA,SP
0,12,2,4,0.2216666666666666,29.0,18.23,1,PR,SP
0,15,3,5,0.2580555555555555,161.99,23.0,1,RJ,MS
0,9,1,7,41.25944444444445,59.9,16.99,1,RJ,SC
0,11,5,8,65.39361111111111,26.9,22.12,1,RJ,PR
0,11,0,9,0.2388888888888889,94.5,34.46,1,SP,BA
0,19,6,8,0.185,35.9,7.51,1,SP,SP
0,20,0,6,0.305,219.99,35.08,1,PR,RJ
0,21,3,3,0.3255555555555555,69.9,13.75,1,SC,SC
0,13,0,6,0.4547222222222222,49.99,11.15,1,SP,SP
0,22,2,8,0.2147222222222222,795.0,63.65,1,SP,MG
0,17,2,3,9.769444444444444,29.9,11.74,1,SP,SP
0,17,4,4,0.3075,35.96,15.42,2,DF,DF
0,9,2,8,17.631944444444443,189.0,23.25,1,BA,SP
0,13,0,1,37.08583333333333,29.9,15.1,1,MG,SP
0,15,4,12,0.2730555555555555,89.0,12.96,1,SP,SP
0,12,5,6,0.2672222222222222,500.0,54.0,1,MA,SP
0,18,2,8,0.3441666666666667,77.0,13.2,1,SP,SP
0,18,4,12,0.8402777777777778,120.0,9.66,1,SP,SP
0,11,3,11,0.2305555555555555,179.0,16.0,1,MG,DF
0,16,0,7,0.2786111111111111,109.0,19.95,1,MG,SP
0,0,3,6,25.468611111111112,49.9,37.26,1,DF,SC
0,13,1,10,0.5216666666666666,249.9,17.59,1,MG,RJ
0,14,4,3,0.1588888888888888,384.9,40.3,2,SP,SP
0,14,4,2,0.1497222222222222,69.0,11.73,1,SP,SP
0,21,3,8,0.2547222222222222,196.8,27.68,1,PR,SP
0,14,3,5,12.90638888888889,49.0,10.66,1,RS,SP
0,22,0,5,0.3238888888888889,69.9,38.54,1,PE,SP
1,10,2,3,0.2025,118.9,27.56,1,RJ,PR
0,17,2,1,0.1766666666666666,69.9,13.08,1,SP,SP
0,9,2,3,0.2488888888888888,105.0,38.68,2,MG,SP
0,22,4,5,0.2197222222222222,94.5,15.43,1,RS,SP
0,17,3,8,0.2594444444444444,93.8,32.22,2,RJ,MG
0,9,3,4,0.1841666666666666,85.0,20.08,1,MG,SP
0,10,2,7,0.4333333333333333,85.0,18.7,1,MS,SP
0,13,4,9,0.2036111111111111,179.7,40.32,3,SP,SP
0,20,2,9,0.2366666666666666,179.9,17.97,1,SP,SP
0,14,0,10,48.687222222222225,37.48,24.7,2,RJ,RJ
0,12,0,8,0.2097222222222222,150.0,65.5,1,CE,SP
0,7,3,3,42.62361111111111,371.7000000000001,67.74,3,PR,MG
0,16,1,3,0.2977777777777777,144.0,15.1,1,SP,SP
0,22,6,8,24.514444444444443,229.99,22.1,1,MG,SP
0,20,4,1,0.4225,49.9,14.1,1,RS,SP
0,4,4,9,0.2675,6.99,37.9,1,PE,MG
0,17,1,5,18.71361111111111,69.99,14.66,1,SP,RJ
0,13,6,8,38.12916666666667,119.9,17.28,1,RJ,SC
0,19,1,8,0.1905555555555555,99.9,11.72,1,SP,SP
0,0,0,5,15.210555555555556,19.9,15.23,1,RJ,SP
0,14,2,4,38.86,59.99,15.63,1,SC,SP
1,20,6,8,0.2808333333333333,99.8,32.22,2,RS,SP
0,16,3,7,0.2536111111111111,86.25,23.75,1,MS,GO
0,21,6,3,0.1594444444444444,27.99,18.23,1,PR,SP
0,11,1,5,0.4083333333333333,49.0,15.23,1,RJ,SP
0,21,6,6,30.808055555555555,169.9,39.48,1,MG,SC
0,14,4,6,145.69305555555556,46.99,23.13,1,PR,SP
0,10,0,7,18.20611111111111,29.8,17.64,2,SP,SP
0,11,0,11,0.28,219.99,16.3,1,SP,RJ
0,17,4,8,0.2636111111111111,28.82,8.89,1,SP,SP
0,15,1,7,0.2652777777777778,159.9,43.4,1,PE,SP
0,8,2,7,8.884722222222223,7.0,7.78,1,SP,SP
0,16,2,6,10.906944444444443,118.8,27.56,1,MT,SP
0,15,0,3,0.2788888888888889,315.0,15.11,1,SP,SP
0,9,1,12,31.47111111111111,599.0,27.76,1,BA,BA
0,23,5,4,0.1616666666666666,42.99,8.72,1,SP,SP
1,13,4,2,0.1966666666666666,29.99,15.1,1,RJ,SP
0,7,0,7,6.803333333333334,49.0,7.6,1,SP,SP
0,14,5,8,0.2919444444444444,99.8,19.89,1,RS,PR
0,21,3,2,0.1972222222222222,29.9,12.48,1,MG,MG
0,13,5,10,62.39055555555556,45.73,11.85,1,SP,SP
0,12,1,5,18.7575,1099.98,50.82,2,PI,RJ
0,8,2,5,0.1713888888888889,99.0,14.44,1,RJ,SP
0,14,0,4,0.3138888888888889,580.27,56.19,1,MA,MG
0,13,5,7,0.2427777777777778,49.9,15.1,1,PR,SP
0,3,6,5,0.2038888888888889,151.0,17.24,1,MG,SP
0,12,0,8,0.2058333333333333,12.99,8.29,1,SP,SP
0,15,3,1,0.155,69.9,15.24,1,RS,SC
0,8,5,10,67.53111111111112,45.9,16.11,1,SC,SP
0,22,6,4,0.1869444444444444,119.9,21.16,1,RS,SP
0,20,0,3,0.3197222222222222,119.9,23.42,1,RS,PR
0,13,1,7,37.5325,31.9,15.1,1,SP,MG
0,18,4,7,0.2436111111111111,59.9,15.18,1,SP,SC
0,9,1,10,0.2725,152.79,31.58,2,RJ,SP
1,20,2,2,0.2258333333333333,150.0,15.8,1,RS,SP
0,22,2,3,0.1497222222222222,49.9,18.23,1,PR,SP
0,10,2,6,0.6575,44.9,18.08,1,SP,SP
0,13,5,11,85.22888888888889,150.0,26.16,2,SP,SP
0,21,1,11,0.2075,37.9,19.23,1,SP,SP
0,10,1,7,43.243611111111115,27.9,7.46,1,SP,SP
0,9,2,2,0.3605555555555556,45.9,14.1,1,ES,SP
0,14,2,6,12.200555555555557,35.99,15.1,1,SP,MG
0,23,2,4,0.2083333333333333,89.9,25.12,1,PI,SP
0,14,1,1,0.3138888888888889,32.9,11.85,1,SP,SP
0,21,1,1,0.2072222222222222,303.0,33.98,2,SP,SP
0,11,6,3,0.8872222222222222,74.99,11.73,1,SP,SP
0,23,1,5,0.2388888888888889,138.0,16.94,2,RJ,RJ
0,11,1,5,14.925,180.0,11.89,1,SP,SP
0,22,3,7,0.2127777777777778,59.9,34.22,1,BA,GO
0,14,4,9,0.1608333333333333,24.41,12.6,1,PE,PE
0,2,4,7,25.24277777777778,179.99,19.36,1,SP,MG
0,14,4,8,0.1397222222222222,55.0,14.7,1,SP,SP
0,22,4,10,0.1555555555555555,669.0,16.93,1,BA,BA
0,9,6,9,24.2075,189.9,14.93,1,SP,SP
0,13,6,6,0.2783333333333333,49.0,7.39,1,SP,SP
0,10,1,1,0.1413888888888889,119.8,26.16,2,SP,SP
0,21,3,8,29.267777777777777,280.0,35.76,1,AL,SP
0,20,6,5,0.2388888888888889,36.9,17.92,1,BA,SP
0,11,6,10,0.3366666666666666,91.0,47.17,1,PE,SP
0,10,2,4,0.245,14.46,10.96,1,SP,SP
0,1,5,4,74.36166666666666,41.9,10.96,1,RS,RS
0,11,0,1,17.467222222222222,119.8,57.64,2,RS,MG
0,5,4,9,23.469444444444445,139.9,20.89,1,SP,MG
0,9,1,5,42.39194444444445,150.0,27.13,1,MG,SP
0,21,5,7,23.9625,516.9,22.81,1,MG,SP
0,14,4,7,0.155,49.99,15.1,1,RJ,SP
0,13,4,6,0.2194444444444444,279.0,15.7,1,RJ,SP
0,20,3,4,0.2763888888888889,34.0,21.92,2,SP,SP
0,17,3,10,0.5225,430.0,23.85,1,SP,PR
0,13,6,8,0.2036111111111111,184.9,22.59,1,SP,PR
0,19,2,6,0.5888888888888889,62.0,14.74,1,SP,SP
0,12,5,4,0.3702777777777777,89.99,21.08,1,TO,PR
0,21,6,3,30.511666666666667,89.9,17.88,1,RS,SP
0,22,3,4,0.1816666666666666,109.99,34.7,1,RO,PR
0,23,0,4,0.3194444444444444,79.8,30.46,2,MG,SP
0,18,5,6,0.2358333333333333,59.99,11.92,1,SP,SP
0,15,0,11,0.1369444444444444,59.9,25.7,1,TO,RJ
0,16,4,2,0.2008333333333333,50.9,11.75,1,SP,SP
0,14,6,4,51.198055555555555,195.2,39.66,1,BA,SP
0,9,2,3,0.3138888888888889,12.9,18.23,1,ES,SP
0,14,3,8,0.3727777777777777,68.89,8.72,1,SP,SP
0,13,0,5,0.1588888888888888,279.99,96.18,1,CE,SP
0,11,0,4,17.918055555555554,299.9,35.64,1,RJ,SP
0,12,2,5,0.4630555555555555,159.9,13.02,1,SP,SP
0,7,6,7,0.1491666666666666,824.99,19.52,1,RJ,SP
